PROVNUM,day_of_week,CNA_contract_hours_mean,CNA_contract_hours_min,CNA_contract_hours_max
335289,Wednesday,0.0,0.0,0.0
335289,Tuesday,0.0,0.0,0.0
335285,Thursday,0.0,0.0,0.0
335285,Tuesday,0.0,0.0,0.0
335285,Wednesday,0.0,0.0,0.0
335287,Friday,0.0,0.0,0.0
335287,Monday,0.0,0.0,0.0
335287,Saturday,0.0,0.0,0.0
335287,Sunday,0.0,0.0,0.0
335287,Thursday,0.0,0.0,0.0
335287,Tuesday,0.0,0.0,0.0
335287,Wednesday,0.0,0.0,0.0
335289,Friday,0.0,0.0,0.0
335289,Monday,0.0,0.0,0.0
335289,Saturday,0.0,0.0,0.0
335289,Sunday,0.0,0.0,0.0
335289,Thursday,0.0,0.0,0.0
335311,Tuesday,0.0,0.0,0.0
335311,Wednesday,0.0,0.0,0.0
335313,Friday,0.0,0.0,0.0
335316,Tuesday,0.0,0.0,0.0
335320,Friday,0.0,0.0,0.0
335320,Monday,0.0,0.0,0.0
335320,Saturday,0.0,0.0,0.0
335320,Sunday,0.0,0.0,0.0
335320,Thursday,0.0,0.0,0.0
335320,Tuesday,0.0,0.0,0.0
335320,Wednesday,0.0,0.0,0.0
335323,Friday,0.0,0.0,0.0
335323,Monday,0.0,0.0,0.0
335323,Saturday,0.0,0.0,0.0
335323,Sunday,0.0,0.0,0.0
335323,Thursday,0.0,0.0,0.0
335323,Tuesday,0.0,0.0,0.0
335323,Wednesday,0.0,0.0,0.0
335325,Friday,0.0,0.0,0.0
335316,Wednesday,0.0,0.0,0.0
335316,Thursday,0.0,0.0,0.0
335313,Monday,0.0,0.0,0.0
335316,Sunday,0.0,0.0,0.0
335313,Saturday,0.0,0.0,0.0
335313,Sunday,0.0,0.0,0.0
335313,Thursday,0.0,0.0,0.0
335313,Tuesday,0.0,0.0,0.0
335313,Wednesday,0.0,0.0,0.0
335314,Friday,0.0,0.0,0.0
335314,Monday,0.0,0.0,0.0
335314,Saturday,0.0,0.0,0.0
335314,Sunday,0.0,0.0,0.0
335314,Thursday,0.0,0.0,0.0
335314,Tuesday,0.0,0.0,0.0
335314,Wednesday,0.0,0.0,0.0
335316,Friday,0.0,0.0,0.0
335316,Monday,0.0,0.0,0.0
335316,Saturday,0.0,0.0,0.0
335285,Sunday,0.0,0.0,0.0
335285,Monday,0.0,0.0,0.0
335649,Wednesday,0.0,0.0,0.0
335253,Tuesday,0.0,0.0,0.0
335249,Tuesday,0.0,0.0,0.0
335249,Wednesday,0.0,0.0,0.0
335253,Friday,0.0,0.0,0.0
335253,Monday,0.0,0.0,0.0
335253,Saturday,0.0,0.0,0.0
335253,Sunday,0.0,0.0,0.0
335253,Thursday,0.0,0.0,0.0
335253,Wednesday,0.0,0.0,0.0
335285,Friday,0.0,0.0,0.0
335255,Friday,0.0,0.0,0.0
335259,Friday,0.0,0.0,0.0
335259,Monday,0.0,0.0,0.0
335259,Saturday,0.0,0.0,0.0
335259,Sunday,0.0,0.0,0.0
335259,Thursday,0.0,0.0,0.0
335259,Tuesday,0.0,0.0,0.0
335249,Thursday,0.0,0.0,0.0
335249,Sunday,0.0,0.0,0.0
335249,Saturday,0.0,0.0,0.0
335249,Monday,0.0,0.0,0.0
335236,Friday,0.0,0.0,0.0
335236,Monday,0.0,0.0,0.0
335236,Saturday,0.0,0.0,0.0
335236,Sunday,0.0,0.0,0.0
335236,Thursday,0.0,0.0,0.0
335236,Tuesday,0.0,0.0,0.0
335236,Wednesday,0.0,0.0,0.0
335243,Friday,0.0,0.0,0.0
335243,Monday,0.0,0.0,0.0
335243,Saturday,0.0,0.0,0.0
335243,Sunday,0.0,0.0,0.0
335243,Thursday,0.0,0.0,0.0
335243,Tuesday,0.0,0.0,0.0
335243,Wednesday,0.0,0.0,0.0
335249,Friday,0.0,0.0,0.0
335259,Wednesday,0.0,0.0,0.0
335263,Tuesday,0.0,0.0,0.0
335263,Wednesday,0.0,0.0,0.0
335275,Thursday,0.0,0.0,0.0
335275,Wednesday,0.0,0.0,0.0
335279,Friday,0.0,0.0,0.0
335279,Monday,0.0,0.0,0.0
335279,Saturday,0.0,0.0,0.0
335279,Sunday,0.0,0.0,0.0
335279,Thursday,0.0,0.0,0.0
335279,Tuesday,0.0,0.0,0.0
335279,Wednesday,0.0,0.0,0.0
335281,Friday,0.0,0.0,0.0
335281,Monday,0.0,0.0,0.0
335281,Saturday,0.0,0.0,0.0
335281,Sunday,0.0,0.0,0.0
335281,Thursday,0.0,0.0,0.0
335281,Tuesday,0.0,0.0,0.0
335281,Wednesday,0.0,0.0,0.0
335275,Tuesday,0.0,0.0,0.0
335275,Sunday,0.0,0.0,0.0
335267,Friday,0.0,0.0,0.0
335275,Saturday,0.0,0.0,0.0
335267,Monday,0.0,0.0,0.0
335267,Saturday,0.0,0.0,0.0
335267,Sunday,0.0,0.0,0.0
335267,Thursday,0.0,0.0,0.0
335267,Tuesday,0.0,0.0,0.0
335267,Wednesday,0.0,0.0,0.0
335269,Friday,0.0,0.0,0.0
335269,Monday,0.0,0.0,0.0
335269,Saturday,0.0,0.0,0.0
335269,Sunday,0.0,0.0,0.0
335269,Thursday,0.0,0.0,0.0
335269,Tuesday,0.0,0.0,0.0
335269,Wednesday,0.0,0.0,0.0
335275,Friday,0.0,0.0,0.0
335275,Monday,0.0,0.0,0.0
335325,Monday,0.0,0.0,0.0
335325,Saturday,0.0,0.0,0.0
335325,Sunday,0.0,0.0,0.0
335375,Sunday,0.0,0.0,0.0
335369,Sunday,0.0,0.0,0.0
335369,Thursday,0.0,0.0,0.0
335369,Tuesday,0.0,0.0,0.0
335369,Wednesday,0.0,0.0,0.0
335375,Friday,0.0,0.0,0.0
335375,Monday,0.0,0.0,0.0
335375,Saturday,0.0,0.0,0.0
335375,Thursday,0.0,0.0,0.0
335325,Thursday,0.0,0.0,0.0
335375,Tuesday,0.0,0.0,0.0
335375,Wednesday,0.0,0.0,0.0
335376,Friday,0.0,0.0,0.0
335376,Monday,0.0,0.0,0.0
335376,Saturday,0.0,0.0,0.0
335376,Sunday,0.0,0.0,0.0
335376,Thursday,0.0,0.0,0.0
335369,Saturday,0.0,0.0,0.0
335369,Friday,0.0,0.0,0.0
335366,Wednesday,0.0,0.0,0.0
335366,Tuesday,0.0,0.0,0.0
335358,Thursday,0.0,0.0,0.0
335358,Tuesday,0.0,0.0,0.0
335358,Wednesday,0.0,0.0,0.0
335365,Friday,0.0,0.0,0.0
335365,Monday,0.0,0.0,0.0
335365,Saturday,0.0,0.0,0.0
335365,Sunday,0.0,0.0,0.0
335365,Thursday,0.0,0.0,0.0
335365,Tuesday,0.0,0.0,0.0
335365,Wednesday,0.0,0.0,0.0
335366,Friday,0.0,0.0,0.0
335366,Monday,0.0,0.0,0.0
335366,Saturday,0.0,0.0,0.0
335366,Sunday,0.0,0.0,0.0
335366,Thursday,0.0,0.0,0.0
335376,Tuesday,0.0,0.0,0.0
335376,Wednesday,0.0,0.0,0.0
335377,Friday,0.0,0.0,0.0
335386,Tuesday,0.0,0.0,0.0
335390,Friday,0.0,0.0,0.0
335390,Monday,0.0,0.0,0.0
335390,Saturday,0.0,0.0,0.0
335390,Sunday,0.0,0.0,0.0
335390,Thursday,0.0,0.0,0.0
335390,Tuesday,0.0,0.0,0.0
335390,Wednesday,0.0,0.0,0.0
335391,Friday,0.0,0.0,0.0
335391,Monday,0.0,0.0,0.0
335391,Saturday,0.0,0.0,0.0
335391,Sunday,0.0,0.0,0.0
335391,Thursday,0.0,0.0,0.0
335391,Tuesday,0.0,0.0,0.0
335391,Wednesday,0.0,0.0,0.0
335392,Friday,0.0,0.0,0.0
335386,Wednesday,0.0,0.0,0.0
335386,Thursday,0.0,0.0,0.0
335377,Monday,0.0,0.0,0.0
335386,Sunday,0.0,0.0,0.0
335377,Saturday,0.0,0.0,0.0
335377,Sunday,0.0,0.0,0.0
335377,Thursday,0.0,0.0,0.0
335377,Tuesday,0.0,0.0,0.0
335377,Wednesday,0.0,0.0,0.0
335378,Friday,0.0,0.0,0.0
335378,Monday,0.0,0.0,0.0
335378,Saturday,0.0,0.0,0.0
335378,Sunday,0.0,0.0,0.0
335378,Thursday,0.0,0.0,0.0
335378,Tuesday,0.0,0.0,0.0
335378,Wednesday,0.0,0.0,0.0
335386,Friday,0.0,0.0,0.0
335386,Monday,0.0,0.0,0.0
335386,Saturday,0.0,0.0,0.0
335358,Sunday,0.0,0.0,0.0
335358,Saturday,0.0,0.0,0.0
335358,Monday,0.0,0.0,0.0
335330,Monday,0.0,0.0,0.0
335330,Sunday,0.0,0.0,0.0
335330,Thursday,0.0,0.0,0.0
335330,Tuesday,0.0,0.0,0.0
335330,Wednesday,0.0,0.0,0.0
335333,Thursday,0.0,0.0,0.0
335333,Tuesday,0.0,0.0,0.0
335337,Friday,0.0,0.0,0.0
335337,Monday,0.0,0.0,0.0
335337,Saturday,0.0,0.0,0.0
335337,Sunday,0.0,0.0,0.0
335337,Thursday,0.0,0.0,0.0
335337,Tuesday,0.0,0.0,0.0
335337,Wednesday,0.0,0.0,0.0
335339,Friday,0.0,0.0,0.0
335339,Monday,0.0,0.0,0.0
335330,Saturday,0.0,0.0,0.0
335330,Friday,0.0,0.0,0.0
335339,Sunday,0.0,0.0,0.0
335327,Wednesday,0.0,0.0,0.0
335325,Tuesday,0.0,0.0,0.0
335325,Wednesday,0.0,0.0,0.0
335326,Friday,0.0,0.0,0.0
335326,Monday,0.0,0.0,0.0
335326,Saturday,0.0,0.0,0.0
335326,Sunday,0.0,0.0,0.0
335326,Thursday,0.0,0.0,0.0
335326,Tuesday,0.0,0.0,0.0
335326,Wednesday,0.0,0.0,0.0
335327,Friday,0.0,0.0,0.0
335327,Monday,0.0,0.0,0.0
335327,Saturday,0.0,0.0,0.0
335327,Sunday,0.0,0.0,0.0
335327,Thursday,0.0,0.0,0.0
335327,Tuesday,0.0,0.0,0.0
335339,Saturday,0.0,0.0,0.0
335339,Thursday,0.0,0.0,0.0
335358,Friday,0.0,0.0,0.0
335345,Tuesday,0.0,0.0,0.0
335346,Friday,0.0,0.0,0.0
335346,Monday,0.0,0.0,0.0
335346,Saturday,0.0,0.0,0.0
335346,Sunday,0.0,0.0,0.0
335346,Thursday,0.0,0.0,0.0
335346,Tuesday,0.0,0.0,0.0
335346,Wednesday,0.0,0.0,0.0
335350,Saturday,0.0,0.0,0.0
335353,Friday,0.0,0.0,0.0
335353,Monday,0.0,0.0,0.0
335353,Saturday,0.0,0.0,0.0
335353,Sunday,0.0,0.0,0.0
335353,Thursday,0.0,0.0,0.0
335353,Tuesday,0.0,0.0,0.0
335353,Wednesday,0.0,0.0,0.0
335345,Wednesday,0.0,0.0,0.0
335345,Thursday,0.0,0.0,0.0
335339,Tuesday,0.0,0.0,0.0
335345,Sunday,0.0,0.0,0.0
335339,Wednesday,0.0,0.0,0.0
335341,Friday,0.0,0.0,0.0
335341,Monday,0.0,0.0,0.0
335341,Saturday,0.0,0.0,0.0
335341,Sunday,0.0,0.0,0.0
335341,Thursday,0.0,0.0,0.0
335341,Tuesday,0.0,0.0,0.0
335341,Wednesday,0.0,0.0,0.0
335342,Friday,0.0,0.0,0.0
335342,Monday,0.0,0.0,0.0
335342,Saturday,0.0,0.0,0.0
335342,Sunday,0.0,0.0,0.0
335342,Thursday,0.0,0.0,0.0
335345,Monday,0.0,0.0,0.0
335345,Saturday,0.0,0.0,0.0
335233,Wednesday,0.0,0.0,0.0
335233,Tuesday,0.0,0.0,0.0
335233,Thursday,0.0,0.0,0.0
335078,Tuesday,0.0,0.0,0.0
335077,Tuesday,0.0,0.0,0.0
335077,Wednesday,0.0,0.0,0.0
335078,Friday,0.0,0.0,0.0
335078,Monday,0.0,0.0,0.0
335078,Saturday,0.0,0.0,0.0
335078,Sunday,0.0,0.0,0.0
335078,Thursday,0.0,0.0,0.0
335078,Wednesday,0.0,0.0,0.0
335110,Friday,0.0,0.0,0.0
335081,Friday,0.0,0.0,0.0
335081,Monday,0.0,0.0,0.0
335081,Saturday,0.0,0.0,0.0
335081,Sunday,0.0,0.0,0.0
335081,Thursday,0.0,0.0,0.0
335081,Tuesday,0.0,0.0,0.0
335081,Wednesday,0.0,0.0,0.0
335077,Thursday,0.0,0.0,0.0
335077,Sunday,0.0,0.0,0.0
335077,Saturday,0.0,0.0,0.0
335077,Monday,0.0,0.0,0.0
335069,Friday,0.0,0.0,0.0
335069,Monday,0.0,0.0,0.0
335069,Saturday,0.0,0.0,0.0
335069,Sunday,0.0,0.0,0.0
335069,Thursday,0.0,0.0,0.0
335069,Tuesday,0.0,0.0,0.0
335069,Wednesday,0.0,0.0,0.0
335072,Friday,0.0,0.0,0.0
335072,Monday,0.0,0.0,0.0
335072,Saturday,0.0,0.0,0.0
335072,Sunday,0.0,0.0,0.0
335072,Thursday,0.0,0.0,0.0
335072,Tuesday,0.0,0.0,0.0
335072,Wednesday,0.0,0.0,0.0
335077,Friday,0.0,0.0,0.0
335082,Friday,0.0,0.0,0.0
335082,Monday,0.0,0.0,0.0
335082,Saturday,0.0,0.0,0.0
335098,Sunday,0.0,0.0,0.0
335098,Tuesday,0.0,0.0,0.0
335098,Wednesday,0.0,0.0,0.0
335103,Friday,0.0,0.0,0.0
335103,Monday,0.0,0.0,0.0
335103,Saturday,0.0,0.0,0.0
335103,Sunday,0.0,0.0,0.0
335103,Thursday,0.0,0.0,0.0
335103,Tuesday,0.0,0.0,0.0
335103,Wednesday,0.0,0.0,0.0
335105,Friday,0.0,0.0,0.0
335105,Monday,0.0,0.0,0.0
335105,Saturday,0.0,0.0,0.0
335105,Sunday,0.0,0.0,0.0
335105,Thursday,0.0,0.0,0.0
335105,Tuesday,0.0,0.0,0.0
335098,Thursday,0.0,0.0,0.0
335098,Saturday,0.0,0.0,0.0
335082,Sunday,0.0,0.0,0.0
335098,Monday,0.0,0.0,0.0
335082,Thursday,0.0,0.0,0.0
335082,Tuesday,0.0,0.0,0.0
335082,Wednesday,0.0,0.0,0.0
335083,Friday,0.0,0.0,0.0
335083,Thursday,0.0,0.0,0.0
335083,Tuesday,0.0,0.0,0.0
335083,Wednesday,0.0,0.0,0.0
335087,Friday,0.0,0.0,0.0
335087,Monday,0.0,0.0,0.0
335087,Saturday,0.0,0.0,0.0
335087,Sunday,0.0,0.0,0.0
335087,Thursday,0.0,0.0,0.0
335087,Tuesday,0.0,0.0,0.0
335087,Wednesday,0.0,0.0,0.0
335098,Friday,0.0,0.0,0.0
335068,Wednesday,0.0,0.0,0.0
335068,Tuesday,0.0,0.0,0.0
335068,Thursday,0.0,0.0,0.0
335017,Tuesday,0.0,0.0,0.0
335019,Friday,0.0,0.0,0.0
335019,Monday,0.0,0.0,0.0
335019,Saturday,0.0,0.0,0.0
335019,Sunday,0.0,0.0,0.0
335019,Thursday,0.0,0.0,0.0
335019,Tuesday,0.0,0.0,0.0
335019,Wednesday,0.0,0.0,0.0
335022,Friday,0.0,0.0,0.0
335022,Monday,0.0,0.0,0.0
335022,Saturday,0.0,0.0,0.0
335022,Sunday,0.0,0.0,0.0
335022,Thursday,0.0,0.0,0.0
335022,Tuesday,0.0,0.0,0.0
335022,Wednesday,0.0,0.0,0.0
335024,Friday,0.0,0.0,0.0
335017,Wednesday,0.0,0.0,0.0
335017,Thursday,0.0,0.0,0.0
335024,Saturday,0.0,0.0,0.0
335017,Sunday,0.0,0.0,0.0
335003,Saturday,0.0,0.0,0.0
335003,Sunday,0.0,0.0,0.0
335003,Thursday,0.0,0.0,0.0
335003,Tuesday,0.0,0.0,0.0
335003,Wednesday,0.0,0.0,0.0
335006,Friday,0.0,0.0,0.0
335006,Monday,0.0,0.0,0.0
335006,Saturday,0.0,0.0,0.0
335006,Sunday,0.0,0.0,0.0
335006,Thursday,0.0,0.0,0.0
335006,Tuesday,0.0,0.0,0.0
335006,Wednesday,0.0,0.0,0.0
335017,Friday,0.0,0.0,0.0
335017,Monday,0.0,0.0,0.0
335017,Saturday,0.0,0.0,0.0
335024,Monday,0.0,0.0,0.0
335024,Sunday,0.0,0.0,0.0
335068,Sunday,0.0,0.0,0.0
335056,Friday,0.0,0.0,0.0
335056,Saturday,0.0,0.0,0.0
335056,Sunday,0.0,0.0,0.0
335056,Thursday,0.0,0.0,0.0
335056,Tuesday,0.0,0.0,0.0
335056,Wednesday,0.0,0.0,0.0
335067,Friday,0.0,0.0,0.0
335067,Monday,0.0,0.0,0.0
335067,Saturday,0.0,0.0,0.0
335067,Sunday,0.0,0.0,0.0
335067,Thursday,0.0,0.0,0.0
335067,Tuesday,0.0,0.0,0.0
335067,Wednesday,0.0,0.0,0.0
335068,Friday,0.0,0.0,0.0
335068,Monday,0.0,0.0,0.0
335068,Saturday,0.0,0.0,0.0
335056,Monday,0.0,0.0,0.0
335053,Wednesday,0.0,0.0,0.0
335024,Thursday,0.0,0.0,0.0
335053,Tuesday,0.0,0.0,0.0
335024,Tuesday,0.0,0.0,0.0
335024,Wednesday,0.0,0.0,0.0
335034,Saturday,0.0,0.0,0.0
335040,Friday,0.0,0.0,0.0
335040,Monday,0.0,0.0,0.0
335040,Saturday,0.0,0.0,0.0
335040,Sunday,0.0,0.0,0.0
335040,Thursday,0.0,0.0,0.0
335040,Tuesday,0.0,0.0,0.0
335040,Wednesday,0.0,0.0,0.0
335053,Friday,0.0,0.0,0.0
335053,Monday,0.0,0.0,0.0
335053,Saturday,0.0,0.0,0.0
335053,Sunday,0.0,0.0,0.0
335053,Thursday,0.0,0.0,0.0
335105,Wednesday,0.0,0.0,0.0
335110,Thursday,0.0,0.0,0.0
335233,Sunday,0.0,0.0,0.0
335202,Friday,0.0,0.0,0.0
335190,Friday,0.0,0.0,0.0
335190,Monday,0.0,0.0,0.0
335190,Saturday,0.0,0.0,0.0
335190,Sunday,0.0,0.0,0.0
335190,Thursday,0.0,0.0,0.0
335190,Tuesday,0.0,0.0,0.0
335190,Wednesday,0.0,0.0,0.0
335202,Monday,0.0,0.0,0.0
335110,Tuesday,0.0,0.0,0.0
335202,Saturday,0.0,0.0,0.0
335202,Sunday,0.0,0.0,0.0
335202,Thursday,0.0,0.0,0.0
335202,Tuesday,0.0,0.0,0.0
335202,Wednesday,0.0,0.0,0.0
335208,Friday,0.0,0.0,0.0
335208,Monday,0.0,0.0,0.0
335188,Wednesday,0.0,0.0,0.0
335188,Tuesday,0.0,0.0,0.0
335188,Sunday,0.0,0.0,0.0
335188,Monday,0.0,0.0,0.0
335176,Wednesday,0.0,0.0,0.0
335180,Friday,0.0,0.0,0.0
335180,Monday,0.0,0.0,0.0
335180,Saturday,0.0,0.0,0.0
335180,Sunday,0.0,0.0,0.0
335180,Thursday,0.0,0.0,0.0
335180,Tuesday,0.0,0.0,0.0
335180,Wednesday,0.0,0.0,0.0
335184,Friday,0.0,0.0,0.0
335184,Monday,0.0,0.0,0.0
335184,Saturday,0.0,0.0,0.0
335184,Sunday,0.0,0.0,0.0
335184,Thursday,0.0,0.0,0.0
335184,Tuesday,0.0,0.0,0.0
335184,Wednesday,0.0,0.0,0.0
335208,Saturday,0.0,0.0,0.0
335208,Sunday,0.0,0.0,0.0
335208,Thursday,0.0,0.0,0.0
335219,Saturday,0.0,0.0,0.0
335219,Thursday,0.0,0.0,0.0
335219,Tuesday,0.0,0.0,0.0
335219,Wednesday,0.0,0.0,0.0
335228,Tuesday,0.0,0.0,0.0
335228,Wednesday,0.0,0.0,0.0
335231,Friday,0.0,0.0,0.0
335231,Monday,0.0,0.0,0.0
335231,Saturday,0.0,0.0,0.0
335231,Sunday,0.0,0.0,0.0
335231,Thursday,0.0,0.0,0.0
335231,Tuesday,0.0,0.0,0.0
335231,Wednesday,0.0,0.0,0.0
335233,Friday,0.0,0.0,0.0
335233,Monday,0.0,0.0,0.0
335233,Saturday,0.0,0.0,0.0
335219,Sunday,0.0,0.0,0.0
335219,Monday,0.0,0.0,0.0
335208,Tuesday,0.0,0.0,0.0
335219,Friday,0.0,0.0,0.0
335208,Wednesday,0.0,0.0,0.0
335216,Friday,0.0,0.0,0.0
335216,Monday,0.0,0.0,0.0
335216,Saturday,0.0,0.0,0.0
335216,Sunday,0.0,0.0,0.0
335216,Thursday,0.0,0.0,0.0
335216,Tuesday,0.0,0.0,0.0
335216,Wednesday,0.0,0.0,0.0
335218,Friday,0.0,0.0,0.0
335218,Monday,0.0,0.0,0.0
335218,Saturday,0.0,0.0,0.0
335218,Sunday,0.0,0.0,0.0
335218,Thursday,0.0,0.0,0.0
335218,Tuesday,0.0,0.0,0.0
335218,Wednesday,0.0,0.0,0.0
335176,Tuesday,0.0,0.0,0.0
335176,Thursday,0.0,0.0,0.0
335176,Sunday,0.0,0.0,0.0
335139,Saturday,0.0,0.0,0.0
335139,Thursday,0.0,0.0,0.0
335139,Tuesday,0.0,0.0,0.0
335139,Wednesday,0.0,0.0,0.0
335140,Friday,0.0,0.0,0.0
335140,Monday,0.0,0.0,0.0
335140,Saturday,0.0,0.0,0.0
335140,Sunday,0.0,0.0,0.0
335140,Thursday,0.0,0.0,0.0
335140,Tuesday,0.0,0.0,0.0
335140,Wednesday,0.0,0.0,0.0
335141,Wednesday,0.0,0.0,0.0
335142,Friday,0.0,0.0,0.0
335142,Monday,0.0,0.0,0.0
335142,Saturday,0.0,0.0,0.0
335142,Sunday,0.0,0.0,0.0
335139,Sunday,0.0,0.0,0.0
335139,Monday,0.0,0.0,0.0
335142,Tuesday,0.0,0.0,0.0
335139,Friday,0.0,0.0,0.0
335110,Wednesday,0.0,0.0,0.0
335112,Friday,0.0,0.0,0.0
335112,Monday,0.0,0.0,0.0
335112,Saturday,0.0,0.0,0.0
335112,Sunday,0.0,0.0,0.0
335112,Thursday,0.0,0.0,0.0
335112,Tuesday,0.0,0.0,0.0
335112,Wednesday,0.0,0.0,0.0
335130,Friday,0.0,0.0,0.0
335130,Monday,0.0,0.0,0.0
335130,Saturday,0.0,0.0,0.0
335130,Sunday,0.0,0.0,0.0
335130,Thursday,0.0,0.0,0.0
335130,Tuesday,0.0,0.0,0.0
335130,Wednesday,0.0,0.0,0.0
335142,Thursday,0.0,0.0,0.0
335142,Wednesday,0.0,0.0,0.0
335176,Saturday,0.0,0.0,0.0
335159,Tuesday,0.0,0.0,0.0
335164,Monday,0.0,0.0,0.0
335164,Saturday,0.0,0.0,0.0
335164,Sunday,0.0,0.0,0.0
335164,Thursday,0.0,0.0,0.0
335164,Tuesday,0.0,0.0,0.0
335164,Wednesday,0.0,0.0,0.0
335174,Friday,0.0,0.0,0.0
335174,Monday,0.0,0.0,0.0
335174,Saturday,0.0,0.0,0.0
335174,Sunday,0.0,0.0,0.0
335174,Thursday,0.0,0.0,0.0
335174,Tuesday,0.0,0.0,0.0
335174,Wednesday,0.0,0.0,0.0
335176,Friday,0.0,0.0,0.0
335176,Monday,0.0,0.0,0.0
335164,Friday,0.0,0.0,0.0
335158,Wednesday,0.0,0.0,0.0
335146,Saturday,0.0,0.0,0.0
335158,Tuesday,0.0,0.0,0.0
335146,Sunday,0.0,0.0,0.0
335148,Thursday,0.0,0.0,0.0
335148,Wednesday,0.0,0.0,0.0
335155,Friday,0.0,0.0,0.0
335155,Monday,0.0,0.0,0.0
335155,Saturday,0.0,0.0,0.0
335155,Sunday,0.0,0.0,0.0
335155,Thursday,0.0,0.0,0.0
335155,Tuesday,0.0,0.0,0.0
335155,Wednesday,0.0,0.0,0.0
335158,Friday,0.0,0.0,0.0
335158,Monday,0.0,0.0,0.0
335158,Saturday,0.0,0.0,0.0
335158,Sunday,0.0,0.0,0.0
335158,Thursday,0.0,0.0,0.0
335392,Monday,0.0,0.0,0.0
335392,Saturday,0.0,0.0,0.0
335392,Sunday,0.0,0.0,0.0
335569,Thursday,0.0,0.0,0.0
335566,Thursday,0.0,0.0,0.0
335566,Tuesday,0.0,0.0,0.0
335566,Wednesday,0.0,0.0,0.0
335569,Friday,0.0,0.0,0.0
335569,Monday,0.0,0.0,0.0
335569,Saturday,0.0,0.0,0.0
335569,Sunday,0.0,0.0,0.0
335569,Tuesday,0.0,0.0,0.0
335586,Saturday,0.0,0.0,0.0
335569,Wednesday,0.0,0.0,0.0
335570,Saturday,0.0,0.0,0.0
335572,Friday,0.0,0.0,0.0
335572,Monday,0.0,0.0,0.0
335572,Saturday,0.0,0.0,0.0
335572,Sunday,0.0,0.0,0.0
335572,Thursday,0.0,0.0,0.0
335566,Sunday,0.0,0.0,0.0
335566,Saturday,0.0,0.0,0.0
335566,Monday,0.0,0.0,0.0
335566,Friday,0.0,0.0,0.0
335563,Wednesday,0.0,0.0,0.0
335564,Friday,0.0,0.0,0.0
335564,Monday,0.0,0.0,0.0
335564,Saturday,0.0,0.0,0.0
335564,Sunday,0.0,0.0,0.0
335564,Thursday,0.0,0.0,0.0
335564,Tuesday,0.0,0.0,0.0
335564,Wednesday,0.0,0.0,0.0
335565,Friday,0.0,0.0,0.0
335565,Monday,0.0,0.0,0.0
335565,Saturday,0.0,0.0,0.0
335565,Sunday,0.0,0.0,0.0
335565,Thursday,0.0,0.0,0.0
335565,Tuesday,0.0,0.0,0.0
335565,Wednesday,0.0,0.0,0.0
335572,Tuesday,0.0,0.0,0.0
335572,Wednesday,0.0,0.0,0.0
335573,Friday,0.0,0.0,0.0
335579,Tuesday,0.0,0.0,0.0
335582,Friday,0.0,0.0,0.0
335582,Monday,0.0,0.0,0.0
335582,Saturday,0.0,0.0,0.0
335582,Sunday,0.0,0.0,0.0
335582,Thursday,0.0,0.0,0.0
335582,Tuesday,0.0,0.0,0.0
335582,Wednesday,0.0,0.0,0.0
335585,Friday,0.0,0.0,0.0
335585,Monday,0.0,0.0,0.0
335585,Saturday,0.0,0.0,0.0
335585,Sunday,0.0,0.0,0.0
335585,Thursday,0.0,0.0,0.0
335585,Tuesday,0.0,0.0,0.0
335585,Wednesday,0.0,0.0,0.0
335586,Friday,0.0,0.0,0.0
335579,Wednesday,0.0,0.0,0.0
335579,Thursday,0.0,0.0,0.0
335573,Monday,0.0,0.0,0.0
335579,Sunday,0.0,0.0,0.0
335573,Saturday,0.0,0.0,0.0
335573,Sunday,0.0,0.0,0.0
335573,Thursday,0.0,0.0,0.0
335573,Tuesday,0.0,0.0,0.0
335573,Wednesday,0.0,0.0,0.0
335577,Friday,0.0,0.0,0.0
335577,Monday,0.0,0.0,0.0
335577,Saturday,0.0,0.0,0.0
335577,Sunday,0.0,0.0,0.0
335577,Thursday,0.0,0.0,0.0
335577,Tuesday,0.0,0.0,0.0
335577,Wednesday,0.0,0.0,0.0
335579,Friday,0.0,0.0,0.0
335579,Monday,0.0,0.0,0.0
335579,Saturday,0.0,0.0,0.0
335563,Tuesday,0.0,0.0,0.0
335563,Thursday,0.0,0.0,0.0
335563,Sunday,0.0,0.0,0.0
335528,Tuesday,0.0,0.0,0.0
335533,Friday,0.0,0.0,0.0
335533,Monday,0.0,0.0,0.0
335533,Saturday,0.0,0.0,0.0
335533,Sunday,0.0,0.0,0.0
335533,Thursday,0.0,0.0,0.0
335533,Tuesday,0.0,0.0,0.0
335533,Wednesday,0.0,0.0,0.0
335534,Friday,0.0,0.0,0.0
335534,Monday,0.0,0.0,0.0
335534,Saturday,0.0,0.0,0.0
335534,Sunday,0.0,0.0,0.0
335534,Thursday,0.0,0.0,0.0
335534,Tuesday,0.0,0.0,0.0
335534,Wednesday,0.0,0.0,0.0
335540,Sunday,0.0,0.0,0.0
335528,Wednesday,0.0,0.0,0.0
335528,Thursday,0.0,0.0,0.0
335546,Monday,0.0,0.0,0.0
335528,Sunday,0.0,0.0,0.0
335520,Thursday,0.0,0.0,0.0
335520,Tuesday,0.0,0.0,0.0
335520,Wednesday,0.0,0.0,0.0
335524,Saturday,0.0,0.0,0.0
335524,Sunday,0.0,0.0,0.0
