WorkDate,day_of_week,CNA_contract_hours
2024-01-18,Thursday,14.67
2024-01-19,Friday,29.67
2024-01-20,Saturday,66.98
2024-01-21,Sunday,59.45
2024-01-22,Monday,29.59
2024-01-23,Tuesday,44.08
2024-01-24,Wednesday,14.52
2024-01-25,Thursday,13.83
2024-01-26,Friday,14.77
2024-01-27,Saturday,45.4
2024-01-28,Sunday,29.41
2024-01-29,Monday,14.76
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,21.88
2024-02-02,Friday,51.76
2024-02-03,Saturday,30.13
2024-02-04,Sunday,36.02
2024-02-05,Monday,6.62
2024-02-06,Tuesday,15.05
2024-02-07,Wednesday,22.68
2024-02-08,Thursday,21.79
2024-02-09,Friday,7.57
2024-02-10,Saturday,30.33
2024-02-11,Sunday,29.99
2024-02-12,Monday,22.3
2024-02-13,Tuesday,6.58
2024-02-14,Wednesday,7.5
2024-02-15,Thursday,15.22
2024-02-16,Friday,22.5
2024-02-17,Saturday,38.25
2024-02-18,Sunday,30.99
2024-02-19,Monday,30.56
2024-02-20,Tuesday,14.93
2024-02-21,Wednesday,30.43
2024-02-22,Thursday,14.9
2024-02-23,Friday,30.2
2024-02-24,Saturday,21.63
2024-02-25,Sunday,45.0
2024-02-26,Monday,37.12
2024-02-27,Tuesday,37.28
2024-02-28,Wednesday,20.73
2024-02-29,Thursday,37.88
2024-03-01,Friday,22.49
2024-03-02,Saturday,45.14
2024-03-03,Sunday,52.81
2024-03-04,Monday,30.33
2024-03-05,Tuesday,22.1
2024-03-06,Wednesday,42.6
2024-03-07,Thursday,7.58
2024-03-08,Friday,5.63
2024-03-09,Saturday,14.9
2024-03-10,Sunday,43.55
2024-03-11,Monday,28.42
2024-03-12,Tuesday,18.48
2024-03-13,Wednesday,44.21
2024-03-14,Thursday,7.42
2024-03-15,Friday,29.49
2024-03-16,Saturday,56.7
2024-03-17,Sunday,48.91
2024-03-18,Monday,14.83
2024-03-19,Tuesday,6.25
2024-03-20,Wednesday,22.5
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,21.68
2024-03-24,Sunday,52.37
2024-03-25,Monday,15.42
2024-03-26,Tuesday,12.75
2024-03-27,Wednesday,7.3
2024-03-28,Thursday,7.75
2024-03-29,Friday,15.25
2024-03-30,Saturday,45.48
2024-03-31,Sunday,55.19
2024-01-01,Monday,74.0
2024-01-02,Tuesday,114.75
2024-01-03,Wednesday,82.32
2024-01-04,Thursday,90.6
2024-01-05,Friday,51.64
2024-01-06,Saturday,130.25
2024-01-07,Sunday,128.46
2024-01-08,Monday,83.21
2024-01-09,Tuesday,109.44
2024-01-10,Wednesday,89.76
2024-01-11,Thursday,97.91
2024-01-12,Friday,95.47
2024-01-13,Saturday,103.24
2024-01-14,Sunday,111.94
2024-01-15,Monday,80.8
2024-01-16,Tuesday,83.4
2024-01-17,Wednesday,65.04
2024-01-18,Thursday,70.22
2024-01-19,Friday,54.75
2024-01-20,Saturday,108.0
2024-01-21,Sunday,121.45
2024-01-22,Monday,65.5
2024-01-23,Tuesday,88.75
2024-01-24,Wednesday,80.0
2024-01-25,Thursday,93.25
2024-01-26,Friday,122.0
2024-01-27,Saturday,99.52
2024-01-28,Sunday,120.5
2024-01-29,Monday,80.5
2024-01-30,Tuesday,116.5
2024-01-31,Wednesday,81.75
2024-02-01,Thursday,43.0
2024-02-02,Friday,44.5
2024-02-03,Saturday,95.75
2024-02-04,Sunday,96.5
2024-02-05,Monday,73.75
2024-02-06,Tuesday,85.5
2024-02-07,Wednesday,44.75
2024-02-08,Thursday,51.0
2024-02-09,Friday,88.47
2024-02-10,Saturday,45.0
2024-02-11,Sunday,99.52
2024-02-12,Monday,64.25
2024-02-13,Tuesday,80.5
2024-02-14,Wednesday,65.94
2024-02-15,Thursday,61.75
2024-02-16,Friday,33.0
2024-02-17,Saturday,89.42
2024-02-18,Sunday,70.5
2024-02-19,Monday,22.25
2024-02-20,Tuesday,30.25
2024-02-21,Wednesday,22.38
2024-02-22,Thursday,52.31
2024-02-23,Friday,40.75
2024-02-24,Saturday,36.25
2024-02-25,Sunday,76.5
2024-02-26,Monday,21.5
2024-02-27,Tuesday,23.75
2024-02-28,Wednesday,39.75
2024-02-29,Thursday,37.5
2024-03-01,Friday,46.5
2024-03-02,Saturday,44.0
2024-03-03,Sunday,37.0
2024-03-04,Monday,36.0
2024-03-05,Tuesday,30.25
2024-03-06,Wednesday,22.5
2024-03-07,Thursday,37.75
2024-03-08,Friday,36.5
2024-03-09,Saturday,48.22
2024-03-10,Sunday,58.0
2024-03-11,Monday,36.25
2024-03-12,Tuesday,44.5
2024-03-13,Wednesday,35.0
2024-03-14,Thursday,22.0
2024-03-15,Friday,29.0
2024-03-16,Saturday,29.25
2024-03-17,Sunday,52.5
2024-03-18,Monday,23.4
2024-03-19,Tuesday,42.43
2024-03-20,Wednesday,15.18
2024-03-21,Thursday,18.0
2024-03-22,Friday,20.75
2024-03-23,Saturday,43.64
2024-03-24,Sunday,56.15
2024-03-25,Monday,29.0
2024-03-26,Tuesday,41.0
2024-03-27,Wednesday,20.0
2024-03-28,Thursday,20.25
2024-03-29,Friday,34.5
2024-03-30,Saturday,29.25
2024-03-31,Sunday,35.75
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.25
2024-01-06,Saturday,9.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,7.75
2024-01-12,Friday,5.0
2024-01-13,Saturday,6.75
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,4.5
2024-01-20,Saturday,12.5
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,35.75
2024-01-02,Tuesday,50.5
2024-01-03,Wednesday,43.0
2024-01-04,Thursday,50.25
2024-01-05,Friday,75.75
2024-01-06,Saturday,78.5
2024-01-07,Sunday,85.75
2024-01-08,Monday,43.0
2024-01-09,Tuesday,57.75
2024-01-10,Wednesday,50.5
2024-01-11,Thursday,50.75
2024-01-12,Friday,56.5
2024-01-13,Saturday,90.5
2024-01-14,Sunday,93.25
2024-01-15,Monday,28.75
2024-01-16,Tuesday,28.75
2024-01-17,Wednesday,49.0
2024-01-18,Thursday,50.75
2024-01-19,Friday,71.25
2024-01-20,Saturday,50.25
2024-01-21,Sunday,85.25
2024-01-22,Monday,46.5
2024-01-23,Tuesday,50.25
2024-01-24,Wednesday,35.5
2024-01-25,Thursday,43.0
2024-01-26,Friday,69.0
2024-01-27,Saturday,86.5
2024-01-28,Sunday,93.25
2024-01-29,Monday,36.0
2024-01-30,Tuesday,43.25
2024-01-31,Wednesday,43.25
2024-02-01,Thursday,64.75
2024-02-02,Friday,78.75
2024-02-03,Saturday,65.75
2024-02-04,Sunday,78.25
2024-02-05,Monday,65.25
2024-02-06,Tuesday,62.5
2024-02-07,Wednesday,50.5
2024-02-08,Thursday,64.75
2024-02-09,Friday,65.25
2024-02-10,Saturday,87.25
2024-02-11,Sunday,101.0
2024-02-12,Monday,35.25
2024-02-13,Tuesday,43.75
2024-02-14,Wednesday,78.75
2024-02-15,Thursday,58.0
2024-02-16,Friday,79.25
2024-02-17,Saturday,72.75
2024-02-18,Sunday,99.5
2024-02-19,Monday,64.25
2024-02-20,Tuesday,50.75
2024-02-21,Wednesday,65.25
2024-02-22,Thursday,68.5
2024-02-23,Friday,72.5
2024-02-24,Saturday,106.75
2024-02-25,Sunday,122.0
2024-02-26,Monday,49.75
2024-02-27,Tuesday,50.75
2024-02-28,Wednesday,55.0
2024-02-29,Thursday,57.75
2024-03-01,Friday,71.75
2024-03-02,Saturday,73.75
2024-03-03,Sunday,106.25
2024-03-04,Monday,56.75
2024-03-05,Tuesday,43.25
2024-03-06,Wednesday,50.25
2024-03-07,Thursday,57.25
2024-03-08,Friday,64.25
2024-03-09,Saturday,100.75
2024-03-10,Sunday,107.5
2024-03-11,Monday,56.0
2024-03-12,Tuesday,50.25
2024-03-13,Wednesday,43.5
2024-03-14,Thursday,49.25
2024-03-15,Friday,71.5
2024-03-16,Saturday,87.5
2024-03-17,Sunday,84.75
2024-03-18,Monday,49.75
2024-03-19,Tuesday,43.25
2024-03-20,Wednesday,54.75
2024-03-21,Thursday,50.0
2024-03-22,Friday,71.75
2024-03-23,Saturday,93.25
2024-03-24,Sunday,115.0
2024-03-25,Monday,64.25
2024-03-26,Tuesday,36.0
2024-03-27,Wednesday,55.5
2024-03-28,Thursday,50.0
2024-03-29,Friday,78.75
2024-03-30,Saturday,79.75
2024-03-31,Sunday,93.5
2024-01-01,Monday,26.5
2024-01-02,Tuesday,22.5
2024-01-03,Wednesday,48.75
2024-01-04,Thursday,62.5
2024-01-05,Friday,53.25
2024-01-06,Saturday,36.75
2024-01-07,Sunday,9.5
2024-01-08,Monday,28.75
2024-01-09,Tuesday,55.5
2024-01-10,Wednesday,56.75
2024-01-11,Thursday,58.5
2024-01-12,Friday,55.5
2024-01-13,Saturday,43.75
2024-01-14,Sunday,16.0
2024-01-15,Monday,18.75
2024-01-16,Tuesday,32.25
2024-01-17,Wednesday,35.0
2024-01-18,Thursday,31.75
2024-01-19,Friday,66.0
2024-01-20,Saturday,56.25
2024-01-21,Sunday,27.25
2024-01-22,Monday,20.5
2024-01-23,Tuesday,67.75
2024-01-24,Wednesday,88.75
2024-01-25,Thursday,73.0
2024-01-26,Friday,83.75
2024-01-27,Saturday,39.5
2024-01-28,Sunday,22.25
2024-01-29,Monday,8.25
2024-01-30,Tuesday,35.75
2024-01-31,Wednesday,58.0
2024-02-01,Thursday,53.5
2024-02-02,Friday,33.5
2024-02-03,Saturday,84.75
2024-02-04,Sunday,62.0
2024-02-05,Monday,13.5
2024-02-06,Tuesday,41.5
2024-02-07,Wednesday,75.98
2024-02-08,Thursday,80.75
2024-02-09,Friday,61.0
2024-02-10,Saturday,37.0
2024-02-11,Sunday,42.75
2024-02-12,Monday,19.25
2024-02-13,Tuesday,43.25
2024-02-14,Wednesday,28.75
2024-02-15,Thursday,27.0
2024-02-16,Friday,70.0
2024-02-17,Saturday,44.0
2024-02-18,Sunday,52.0
2024-02-19,Monday,12.25
2024-02-20,Tuesday,73.5
2024-02-21,Wednesday,92.23
2024-02-22,Thursday,90.5
2024-02-23,Friday,90.5
2024-02-24,Saturday,60.25
2024-02-25,Sunday,40.25
2024-02-26,Monday,18.5
2024-02-27,Tuesday,29.5
2024-02-28,Wednesday,45.75
2024-02-29,Thursday,75.25
2024-03-01,Friday,83.0
2024-03-02,Saturday,27.25
2024-03-03,Sunday,21.0
2024-03-04,Monday,40.5
2024-03-05,Tuesday,70.25
2024-03-06,Wednesday,64.73
2024-03-07,Thursday,87.75
2024-03-08,Friday,81.25
2024-03-09,Saturday,27.25
2024-03-10,Sunday,52.75
2024-03-11,Monday,22.75
2024-03-12,Tuesday,34.75
2024-03-13,Wednesday,47.25
2024-03-14,Thursday,66.75
2024-03-15,Friday,62.75
2024-03-16,Saturday,56.5
2024-03-17,Sunday,56.25
2024-03-18,Monday,65.75
2024-03-19,Tuesday,88.75
2024-03-20,Wednesday,102.5
2024-03-21,Thursday,134.5
2024-03-22,Friday,110.48
2024-03-23,Saturday,49.75
2024-03-24,Sunday,27.5
2024-03-25,Monday,96.0
2024-03-26,Tuesday,85.5
2024-03-27,Wednesday,113.0
2024-03-28,Thursday,111.25
2024-03-29,Friday,78.0
2024-03-30,Saturday,31.75
2024-03-31,Sunday,41.25
2024-01-01,Monday,24.48
2024-01-02,Tuesday,28.0
2024-01-03,Wednesday,36.0
2024-01-04,Thursday,48.65
2024-01-05,Friday,34.59
2024-01-06,Saturday,53.2
2024-01-07,Sunday,26.88
2024-01-08,Monday,27.0
2024-01-09,Tuesday,33.95
2024-01-10,Wednesday,35.33
2024-01-11,Thursday,47.6
2024-01-12,Friday,41.47
2024-01-13,Saturday,32.27
2024-01-14,Sunday,48.55
2024-01-15,Monday,59.92
2024-01-16,Tuesday,54.98
2024-01-17,Wednesday,47.51
2024-01-18,Thursday,63.51
2024-01-19,Friday,46.41
2024-01-20,Saturday,37.68
2024-01-21,Sunday,50.45
2024-01-22,Monday,41.38
2024-01-23,Tuesday,55.45
2024-01-24,Wednesday,62.92
2024-01-25,Thursday,76.47
2024-01-26,Friday,74.96
2024-01-27,Saturday,47.84
2024-01-28,Sunday,73.83
2024-01-29,Monday,34.53
2024-01-30,Tuesday,75.42
2024-01-31,Wednesday,68.63
2024-02-01,Thursday,77.7
2024-02-02,Friday,55.09
2024-02-03,Saturday,46.94
2024-02-04,Sunday,47.71
2024-02-05,Monday,54.09
2024-02-06,Tuesday,66.91
2024-02-07,Wednesday,67.06
2024-02-08,Thursday,56.1
2024-02-09,Friday,62.21
2024-02-10,Saturday,60.87
2024-02-11,Sunday,60.2
2024-02-12,Monday,92.19
2024-02-13,Tuesday,52.07
2024-02-14,Wednesday,49.68
2024-02-15,Thursday,83.52
2024-02-16,Friday,74.53
2024-02-17,Saturday,47.65
2024-02-18,Sunday,50.08
2024-02-19,Monday,92.7
2024-02-20,Tuesday,73.81
2024-02-21,Wednesday,75.16
2024-02-22,Thursday,68.93
2024-02-23,Friday,54.01
2024-02-24,Saturday,61.12
2024-02-25,Sunday,42.54
2024-02-26,Monday,53.28
2024-02-27,Tuesday,67.43
2024-02-28,Wednesday,48.37
2024-02-29,Thursday,47.25
2024-03-01,Friday,57.39
2024-03-02,Saturday,47.73
2024-03-03,Sunday,45.5
2024-03-04,Monday,46.04
2024-03-05,Tuesday,60.72
2024-03-06,Wednesday,75.12
2024-03-07,Thursday,42.42
2024-03-08,Friday,60.8
2024-03-09,Saturday,68.91
2024-03-10,Sunday,47.76
2024-03-11,Monday,59.73
2024-03-12,Tuesday,41.34
2024-03-13,Wednesday,41.29
2024-03-14,Thursday,48.19
2024-03-15,Friday,67.22
2024-03-16,Saturday,88.8
2024-03-17,Sunday,39.83
2024-03-18,Monday,42.47
2024-03-19,Tuesday,53.88
2024-03-20,Wednesday,48.0
2024-03-21,Thursday,43.67
2024-03-22,Friday,60.23
2024-03-23,Saturday,96.45
2024-03-24,Sunday,39.72
2024-03-25,Monday,49.3
2024-03-26,Tuesday,53.79
2024-03-27,Wednesday,42.23
2024-03-28,Thursday,68.36
2024-03-29,Friday,82.04
2024-03-30,Saturday,77.28
2024-03-31,Sunday,38.32
2024-01-01,Monday,22.75
2024-01-02,Tuesday,44.75
2024-01-03,Wednesday,35.5
2024-01-04,Thursday,37.5
2024-01-05,Friday,133.5
2024-01-06,Saturday,89.0
2024-01-07,Sunday,89.0
2024-01-08,Monday,68.75
2024-01-09,Tuesday,80.0
2024-01-10,Wednesday,82.25
2024-01-11,Thursday,72.25
2024-01-12,Friday,205.5
2024-01-13,Saturday,110.0
2024-01-14,Sunday,100.25
2024-01-15,Monday,123.0
2024-01-16,Tuesday,115.25
2024-01-17,Wednesday,153.25
2024-01-18,Thursday,162.0
2024-01-19,Friday,228.0
2024-01-20,Saturday,157.25
2024-01-21,Sunday,153.0
2024-01-22,Monday,156.75
2024-01-23,Tuesday,192.0
2024-01-24,Wednesday,168.25
2024-01-25,Thursday,195.5
2024-01-26,Friday,214.25
2024-01-27,Saturday,225.0
2024-01-28,Sunday,158.25
2024-01-29,Monday,139.75
2024-01-30,Tuesday,230.25
2024-01-31,Wednesday,192.5
2024-02-01,Thursday,148.25
2024-02-02,Friday,114.5
2024-02-03,Saturday,167.0
2024-02-04,Sunday,192.0
2024-02-05,Monday,116.0
2024-02-06,Tuesday,147.0
2024-02-07,Wednesday,156.25
2024-02-08,Thursday,170.5
2024-02-09,Friday,274.0
2024-02-10,Saturday,195.75
2024-02-11,Sunday,195.5
2024-02-12,Monday,133.0
2024-02-13,Tuesday,151.0
2024-02-14,Wednesday,202.25
2024-02-15,Thursday,176.75
2024-02-16,Friday,200.25
2024-02-17,Saturday,216.0
2024-02-18,Sunday,204.75
2024-02-19,Monday,207.0
2024-02-20,Tuesday,169.25
2024-02-21,Wednesday,231.75
2024-02-22,Thursday,205.75
2024-02-23,Friday,244.75
2024-02-24,Saturday,246.25
2024-02-25,Sunday,176.5
2024-02-26,Monday,146.25
2024-02-27,Tuesday,188.25
2024-02-28,Wednesday,170.0
2024-02-29,Thursday,232.75
2024-03-01,Friday,302.5
2024-03-02,Saturday,228.0
2024-03-03,Sunday,234.0
2024-03-04,Monday,200.25
2024-03-05,Tuesday,185.75
2024-03-06,Wednesday,216.5
2024-03-07,Thursday,191.5
2024-03-08,Friday,244.0
2024-03-09,Saturday,253.0
2024-03-10,Sunday,245.75
2024-03-11,Monday,213.25
2024-03-12,Tuesday,190.5
2024-03-13,Wednesday,229.75
2024-03-14,Thursday,256.25
2024-03-15,Friday,310.5
2024-03-16,Saturday,220.5
2024-03-17,Sunday,293.5
2024-03-18,Monday,287.75
2024-03-19,Tuesday,263.25
2024-03-20,Wednesday,261.5
2024-03-21,Thursday,269.0
2024-03-22,Friday,302.0
2024-03-23,Saturday,274.25
2024-03-24,Sunday,311.25
2024-03-25,Monday,207.5
2024-03-26,Tuesday,205.5
2024-03-27,Wednesday,256.25
2024-03-28,Thursday,247.75
2024-03-29,Friday,318.75
2024-03-30,Saturday,228.5
2024-03-31,Sunday,216.75
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,11.1
2024-01-02,Tuesday,16.9
2024-01-03,Wednesday,22.94
2024-01-04,Thursday,31.8
2024-01-05,Friday,20.17
2024-01-06,Saturday,48.43
2024-01-07,Sunday,32.17
2024-01-08,Monday,9.2
2024-01-09,Tuesday,16.9
2024-01-10,Wednesday,14.57
2024-01-11,Thursday,17.69
2024-01-12,Friday,38.01
2024-01-13,Saturday,34.7
2024-01-14,Sunday,38.8
2024-01-15,Monday,25.12
2024-01-16,Tuesday,21.22
2024-01-17,Wednesday,18.7
2024-01-18,Thursday,27.74
2024-01-19,Friday,20.56
2024-01-20,Saturday,38.88
2024-01-21,Sunday,30.05
2024-01-22,Monday,23.6
2024-01-23,Tuesday,16.49
2024-01-24,Wednesday,21.67
2024-01-25,Thursday,24.21
2024-01-26,Friday,29.5
2024-01-27,Saturday,38.76
2024-01-28,Sunday,32.2
2024-01-29,Monday,25.1
2024-01-30,Tuesday,6.5
2024-01-31,Wednesday,8.93
2024-02-01,Thursday,24.18
2024-02-02,Friday,8.11
2024-02-03,Saturday,24.18
2024-02-04,Sunday,23.88
2024-02-05,Monday,7.53
2024-02-06,Tuesday,16.98
2024-02-07,Wednesday,25.04
2024-02-08,Thursday,26.93
2024-02-09,Friday,22.48
2024-02-10,Saturday,22.5
2024-02-11,Sunday,15.75
2024-02-12,Monday,9.06
2024-02-13,Tuesday,8.17
2024-02-14,Wednesday,14.5
2024-02-15,Thursday,9.98
2024-02-16,Friday,27.4
2024-02-17,Saturday,46.69
2024-02-18,Sunday,30.77
2024-02-19,Monday,21.07
2024-02-20,Tuesday,22.34
2024-02-21,Wednesday,15.11
2024-02-22,Thursday,15.78
2024-02-23,Friday,19.58
2024-02-24,Saturday,25.04
2024-02-25,Sunday,23.5
2024-02-26,Monday,22.58
2024-02-27,Tuesday,16.97
2024-02-28,Wednesday,23.34
2024-02-29,Thursday,13.85
2024-03-01,Friday,23.76
2024-03-02,Saturday,37.55
2024-03-03,Sunday,32.4
2024-03-04,Monday,16.86
2024-03-05,Tuesday,14.14
2024-03-06,Wednesday,16.68
2024-03-07,Thursday,13.92
2024-03-08,Friday,28.64
2024-03-09,Saturday,15.5
2024-03-10,Sunday,15.5
2024-03-11,Monday,9.66
